,open,close,high,low,volume
2020-08-20 13:30:00,2.849,2.8342,2.8827,2.8233,142410.74
2020-08-20 14:00:00,2.8351,2.8413,2.8445,2.8,155067.22999999995
2020-08-20 14:30:00,2.8387,2.8709,2.8719,2.8061,147182.41999999998
2020-08-20 15:00:00,2.8707,2.98,2.989,2.8547,317761.67000000004
2020-08-20 15:30:00,2.98,3.0117,3.03,2.9404,514805.97
2020-08-20 16:00:00,3.0072,2.9999,3.0678,2.9835,308893.57
2020-08-20 16:30:00,2.9999,3.0546,3.1111,2.9906,392418.5999999999
2020-08-20 17:00:00,3.0502,3.05,3.1,2.9901,335635.26999999996
2020-08-20 17:30:00,3.05,3.0286,3.05,3.0009,74542.62000000001
2020-08-20 18:00:00,3.0289,2.9744,3.029,2.95,147250.71
2020-08-20 18:30:00,2.9674,2.88,2.982,2.86,397439.6000000001
2020-08-20 19:00:00,2.8703,2.8652,2.9169,2.82,514948.9400000001
2020-08-20 19:30:00,2.8656,2.8832,2.9038,2.8288,204163.80000000002
2020-08-20 20:00:00,2.8832,2.8395,2.8925,2.8164,245690.27000000005
2020-08-20 20:30:00,2.8416,2.815,2.8436,2.81,154150.82000000004
2020-08-20 21:00:00,2.815,2.8425,3.0,2.815,238480.15000000002
2020-08-20 21:30:00,2.8387,2.7946,2.8387,2.78,315212.45999999996
2020-08-20 22:00:00,2.7987,2.8371,2.8518,2.7654,195852.85000000006
2020-08-20 22:30:00,2.8331,2.7733,2.8402,2.6,1330994.8799999997
2020-08-20 23:00:00,2.7721,2.84,2.866,2.77,361575.8200000002
2020-08-20 23:30:00,2.84,2.9,2.9147,2.8351,74767.82999999999
2020-08-21 00:00:00,2.8978,2.9004,2.9143,2.8804,79543.02
2020-08-21 00:30:00,2.9,2.9049,2.924,2.8923,188452.20999999996
2020-08-21 01:00:00,2.9089,2.9379,2.9523,2.9038,217047.18
2020-08-21 01:30:00,2.9379,2.9409,2.957,2.921,136809.02000000002
2020-08-21 02:00:00,2.9408,2.9238,2.95,2.9109,76701.40000000001
2020-08-21 02:30:00,2.9165,2.7091,2.9238,2.6896,842536.2799999999
2020-08-21 03:00:00,2.709,2.8368,2.8584,2.6826,280956.63
2020-08-21 03:30:00,2.8369,2.8303,2.8498,2.79,192012.53
2020-08-21 04:00:00,2.8407,2.8,2.89,2.7903,369991.85000000003
2020-08-21 04:30:00,2.8,2.8321,2.8637,2.7973,95344.14
2020-08-21 05:00:00,2.8336,2.8724,2.8852,2.8001,105025.41000000003
2020-08-21 05:30:00,2.871,2.8641,2.899,2.8641,143890.39000000004
2020-08-21 06:00:00,2.8679,2.9166,2.9218,2.85,308205.57999999996
2020-08-21 06:30:00,2.915,2.9075,2.9218,2.8583,291288.55
2020-08-21 07:00:00,2.906,2.9054,2.95,2.902,212167.04
2020-08-21 07:30:00,2.9055,2.9512,2.9512,2.8653,137408.63
2020-08-21 08:00:00,2.951,2.9947,3.0202,2.945,337497.56999999995
2020-08-21 08:30:00,2.9947,3.0451,3.09,2.9947,443343.16
2020-08-21 09:00:00,3.0401,3.0439,3.0899,3.0316,267597.7
2020-08-21 09:30:00,3.0455,2.901,3.0598,2.901,306228.7100000001
2020-08-21 10:00:00,2.901,3.0094,3.0271,2.8967,146231.78999999995
2020-08-21 10:30:00,3.0089,3.0095,3.0269,2.9811,310439.3599999999
2020-08-21 11:00:00,3.0025,2.9416,3.0199,2.9313,104294.46
2020-08-21 11:30:00,2.9558,2.8951,3.01,2.84,212872.89000000004
2020-08-21 12:00:00,2.8954,2.8361,2.9289,2.836,118798.31
2020-08-21 12:30:00,2.8361,2.9593,2.9696,2.8311,167814.84000000005
2020-08-21 13:00:00,2.9593,2.9553,2.9666,2.944,123353.18
2020-08-21 13:30:00,2.9583,2.9302,2.9621,2.92,134349.46
2020-08-21 14:00:00,2.9302,2.8886,2.9442,2.86,206102.69999999998
2020-08-21 14:30:00,2.8886,2.9367,2.9509,2.8612,199382.77
2020-08-21 15:00:00,2.9367,2.8832,2.9493,2.8671,207712.86000000002
2020-08-21 15:30:00,2.8849,2.9116,2.92,2.8849,159028.63000000003
2020-08-21 16:00:00,2.9106,2.9191,2.9299,2.8793,70190.00000000001
2020-08-21 16:30:00,2.925,2.9335,2.9385,2.9097,89810.61
2020-08-21 17:00:00,2.9325,2.9691,2.9691,2.91,88455.58
2020-08-21 17:30:00,2.9691,2.9375,2.9717,2.9248,88384.46999999999
2020-08-21 18:00:00,2.9347,2.9715,2.99,2.9347,133083.43
2020-08-21 18:30:00,2.9713,3.0,3.0,2.89,239851.90999999995
2020-08-21 19:00:00,3.0,2.8841,3.028,2.8441,729890.2100000002
2020-08-21 19:30:00,2.8841,2.9274,2.949,2.8841,137084.41000000003
2020-08-21 20:00:00,2.9238,2.9761,2.9882,2.9226,111388.37000000001
2020-08-21 20:30:00,2.9746,2.8922,2.9868,2.8437,257079.74999999997
2020-08-21 21:00:00,2.8987,2.9056,2.93,2.86,84569.57999999997
2020-08-21 21:30:00,2.903,2.8912,2.933,2.8752,155335.62999999998
2020-08-21 22:00:00,2.8854,2.8971,2.9128,2.87,135631.21000000002
2020-08-21 22:30:00,2.8972,2.8515,2.9039,2.82,164689.13
2020-08-21 23:00:00,2.8557,2.8377,2.9092,2.8353,84003.21999999999
2020-08-21 23:30:00,2.8384,2.833,2.8724,2.8304,73277.98
2020-08-22 00:00:00,2.8387,2.7977,2.87,2.7867,173183.43
2020-08-22 00:30:00,2.7981,2.81,2.8207,2.782,127002.31
2020-08-22 01:00:00,2.81,2.8203,2.83,2.783,141964.02
2020-08-22 01:30:00,2.8302,2.84,2.8642,2.8112,164474.44
2020-08-22 02:00:00,2.84,2.835,2.8534,2.8201,69619.93000000001
2020-08-22 02:30:00,2.8362,2.8577,2.87,2.82,68899.77
2020-08-22 03:00:00,2.8571,2.9057,2.9064,2.852,99913.08000000002
2020-08-22 03:30:00,2.9083,2.9398,2.9486,2.9028,177616.84
2020-08-22 04:00:00,2.9361,2.9,2.9421,2.8675,114547.32
2020-08-22 04:30:00,2.9093,2.9133,2.9295,2.8842,131441.95000000004
2020-08-22 05:00:00,2.9102,2.9377,2.9378,2.8743,99876.86
2020-08-22 05:30:00,2.9376,2.9301,2.96,2.91,144121.23000000004
2020-08-22 06:00:00,2.9354,2.9241,2.9528,2.9095,118560.94000000002
2020-08-22 06:30:00,2.924,2.9581,2.9602,2.9015,147035.85
2020-08-22 07:00:00,2.9552,3.3793,3.55,2.9545,2319081.659999999
2020-08-22 07:30:00,3.3793,3.41,3.6868,3.3401,2764381.5100000002
2020-08-22 08:00:00,3.4122,3.3877,3.48,3.211,2035601.73
2020-08-22 08:30:00,3.3877,3.8003,3.82,3.3741,1614296.4500000002
2020-08-22 09:00:00,3.8188,3.7054,3.888,3.602,1739232.0500000003
2020-08-22 09:30:00,3.7054,3.8997,4.019,3.6801,2389816.2799999993
2020-08-22 10:00:00,3.892,3.6726,3.98,3.65,1263846.2299999997
2020-08-22 10:30:00,3.6501,3.82,3.9351,3.6363,1437744.2000000002
2020-08-22 11:00:00,3.82,3.7825,3.86,3.65,773687.1300000001
2020-08-22 11:30:00,3.7661,3.8153,3.84,3.6978,657705.66
2020-08-22 12:00:00,3.8205,3.5245,3.85,3.501,1937440.3799999994
2020-08-22 12:30:00,3.5297,3.6415,3.65,3.5297,585278.26
2020-08-22 13:00:00,3.6414,3.8832,3.8888,3.635,1105189.3099999998
2020-08-22 13:30:00,3.8832,3.8149,4.0313,3.7602,1581073.8900000004
2020-08-22 14:00:00,3.8149,3.8497,3.9353,3.7662,821687.8300000001
2020-08-22 14:30:00,3.848,3.8255,3.9304,3.6,2049473.19
2020-08-22 15:00:00,3.8241,3.8278,3.8699,3.7395,560902.4899999999
2020-08-22 15:30:00,3.8278,3.8226,3.8918,3.788,584244.1199999999
2020-08-22 16:00:00,3.8226,3.8811,3.95,3.7815,688376.19
2020-08-22 16:30:00,3.8811,3.9901,4.0,3.8492,820530.1500000001
2020-08-22 17:00:00,3.9901,3.93,3.9901,3.8496,701613.42
2020-08-22 17:30:00,3.93,4.1582,4.19,3.9199,1643945.0100000002
2020-08-22 18:00:00,4.1646,4.3443,4.3634,4.0921,1808037.2499999998
2020-08-22 18:30:00,4.3443,4.2454,4.35,4.1116,1194593.9500000002
2020-08-22 19:00:00,4.2454,4.2116,4.3319,4.1707,601673.3600000001
2020-08-22 19:30:00,4.209,4.219,4.2806,4.133,548962.3300000001
2020-08-22 20:00:00,4.2197,4.1,4.2888,4.056,602859.6799999999
2020-08-22 20:30:00,4.1,4.1,4.1683,4.0754,483255.27
2020-08-22 21:00:00,4.0982,4.0267,4.1483,3.9333,967029.38
2020-08-22 21:30:00,4.0266,4.2717,4.3,4.0222,586590.0
2020-08-22 22:00:00,4.2647,4.1828,4.2707,4.1092,477731.2899999999
2020-08-22 22:30:00,4.1826,4.2398,4.3,4.1826,410420.41999999987
2020-08-22 23:00:00,4.2396,4.4429,4.4941,4.2392,1046807.9699999999
2020-08-22 23:30:00,4.4317,4.4546,4.55,4.34,1030110.5000000001
2020-08-23 00:00:00,4.4756,4.3415,4.4864,4.2784,693870.15
2020-08-23 00:30:00,4.3465,4.2884,4.4454,4.2468,741774.5100000001
2020-08-23 01:00:00,4.2825,4.2236,4.3,4.132,614098.6100000001
2020-08-23 01:30:00,4.2236,4.41,4.4166,4.2187,485981.0099999999
2020-08-23 02:00:00,4.41,4.2928,4.4133,4.21,471872.33999999997
2020-08-23 02:30:00,4.2928,4.3066,4.3657,4.2365,274924.84
2020-08-23 03:00:00,4.31,4.18,4.3151,4.1447,475013.85
2020-08-23 03:30:00,4.18,4.1,4.18,4.0202,998289.2299999999
2020-08-23 04:00:00,4.1,4.1832,4.1982,4.0279,471905.68999999994
2020-08-23 04:30:00,4.1832,4.2522,4.26,4.0908,245792.40000000008
2020-08-23 05:00:00,4.2599,4.1516,4.2776,4.09,324515.3000000001
2020-08-23 05:30:00,4.1545,4.1473,4.22,4.1114,255479.43999999997
2020-08-23 06:00:00,4.1473,4.073,4.1497,4.01,527001.1199999999
2020-08-23 06:30:00,4.0729,4.1386,4.1398,4.0491,284720.20000000007
2020-08-23 07:00:00,4.1386,4.1653,4.1988,4.1102,230734.93999999997
2020-08-23 07:30:00,4.1637,4.2083,4.2691,4.1443,319241.44999999995
2020-08-23 08:00:00,4.2093,4.2,4.2255,4.129,305874.26999999996
2020-08-23 08:30:00,4.2,4.1262,4.21,4.1202,278088.13
2020-08-23 09:00:00,4.1335,4.191,4.1938,4.129,291655.66000000003
2020-08-23 09:30:00,4.1755,4.1778,4.19,4.1352,209554.49000000002
2020-08-23 10:00:00,4.18,4.0802,4.1833,4.0486,530680.8500000001
2020-08-23 10:30:00,4.0821,3.8891,4.0821,3.8029,1691247.3400000003
2020-08-23 11:00:00,3.9,3.8095,3.9888,3.8,966878.24
2020-08-23 11:30:00,3.8095,3.7399,3.9136,3.717,891222.3300000001
2020-08-23 12:00:00,3.7418,3.8688,3.87,3.7032,918568.6400000001
2020-08-23 12:30:00,3.8688,3.847,3.9319,3.7768,1323097.5199999998
2020-08-23 13:00:00,3.847,3.8435,3.94,3.8214,451342.23
2020-08-23 13:30:00,3.8512,3.8441,3.9736,3.8359,727386.16
2020-08-23 14:00:00,3.838,3.86,3.9102,3.7802,617079.48
2020-08-23 14:30:00,3.86,3.8375,3.8931,3.811,499750.4599999999
2020-08-23 15:00:00,3.8456,3.7559,3.855,3.72,503414.07000000007
2020-08-23 15:30:00,3.7531,3.91,3.9156,3.7185,746674.9499999998
2020-08-23 16:00:00,3.91,3.763,3.9183,3.7373,681626.45
2020-08-23 16:30:00,3.7621,3.7803,3.8149,3.724,282678.3600000001
2020-08-23 17:00:00,3.7809,3.81,3.888,3.7733,329263.45
2020-08-23 17:30:00,3.8107,3.7676,3.8107,3.75,202462.16000000003
2020-08-23 18:00:00,3.7633,3.8142,3.819,3.7525,156167.87999999998
2020-08-23 18:30:00,3.8188,3.8363,3.8862,3.8149,242299.12
2020-08-23 19:00:00,3.8437,3.9702,3.9702,3.8428,297284.9099999999
2020-08-23 19:30:00,3.9702,4.0318,4.1,3.9556,447903.51
2020-08-23 20:00:00,4.0431,4.0739,4.1285,4.023,277898.7499999999
2020-08-23 20:30:00,4.0739,3.983,4.0909,3.9468,328585.05
2020-08-23 21:00:00,3.9807,3.9655,4.0581,3.9577,258470.7
2020-08-23 21:30:00,3.9612,3.9104,3.9612,3.891,544334.4199999999
2020-08-23 22:00:00,3.9105,3.8796,3.9244,3.854,321934.57000000007
2020-08-23 22:30:00,3.8796,3.9206,3.9237,3.8699,114632.66
2020-08-23 23:00:00,3.9206,4.1,4.1284,3.9206,458653.19
2020-08-23 23:30:00,4.1067,3.9779,4.1128,3.9501,533384.5700000001
2020-08-24 00:00:00,3.9805,3.9317,4.0198,3.865,425345.89999999997
2020-08-24 00:30:00,3.9317,3.94,3.9489,3.88,192562.08
2020-08-24 01:00:00,3.94,3.8387,3.948,3.8,354667.25
2020-08-24 01:30:00,3.8435,3.8211,3.9,3.8139,262454.33999999997
2020-08-24 02:00:00,3.82,3.9524,4.0,3.814,255327.65999999997
2020-08-24 02:30:00,3.9529,3.8782,4.0,3.78,926710.6699999998
2020-08-24 03:00:00,3.8799,3.9168,3.9326,3.8584,203612.5
2020-08-24 03:30:00,3.9172,3.9471,3.9573,3.914,185666.09000000005
2020-08-24 04:00:00,3.9471,3.8926,3.9473,3.8521,254822.83000000005
2020-08-24 04:30:00,3.8917,3.9992,4.0,3.89,356397.77999999997
2020-08-24 05:00:00,3.9992,4.005,4.0304,3.9253,411841.82
2020-08-24 05:30:00,4.0028,3.969,4.0416,3.9475,400626.92000000004
2020-08-24 06:00:00,3.9688,4.0196,4.023,3.9687,256763.36000000004
2020-08-24 06:30:00,4.0198,4.0586,4.14,4.0186,717047.26
2020-08-24 07:00:00,4.0584,4.0127,4.1153,3.985,783227.72
2020-08-24 07:30:00,4.0125,3.9634,4.0312,3.947,408809.2
2020-08-24 08:00:00,3.9638,3.9566,4.0312,3.9549,357661.92
2020-08-24 08:30:00,3.9565,3.9321,3.9623,3.9001,407867.7900000001
2020-08-24 09:00:00,3.9321,4.0183,4.025,3.9321,318650.36
2020-08-24 09:30:00,4.017,4.0464,4.076,3.9991,415835.30999999994
2020-08-24 10:00:00,4.0466,4.0932,4.1034,4.0225,359881.44
2020-08-24 10:30:00,4.0909,4.079,4.1598,4.0614,750655.7600000002
2020-08-24 11:00:00,4.079,4.0876,4.0909,4.0174,609591.1700000002
2020-08-24 11:30:00,4.0876,4.1541,4.1601,4.0716,408620.44999999995
2020-08-24 12:00:00,4.1541,4.2448,4.258,4.1,748664.03
2020-08-24 12:30:00,4.2409,4.2718,4.3197,4.1731,839872.67
2020-08-24 13:00:00,4.2718,4.207,4.2785,4.169,647985.5200000003
2020-08-24 13:30:00,4.21,4.2618,4.265,4.1934,527312.92
2020-08-24 14:00:00,4.2613,4.1859,4.29,4.1723,562004.9
2020-08-24 14:30:00,4.1837,4.1656,4.2,4.1194,423895.33000000013
2020-08-24 15:00:00,4.1628,4.1978,4.22,4.1,349534.4
2020-08-24 15:30:00,4.1949,4.2105,4.2529,4.16,383150.87000000005
2020-08-24 16:00:00,4.2105,4.3049,4.3158,4.1755,537114.1699999999
2020-08-24 16:30:00,4.3069,4.3805,4.3876,4.2799,680133.41
2020-08-24 17:00:00,4.3829,4.46,4.4889,4.3461,908673.84
2020-08-24 17:30:00,4.4576,4.4251,4.4999,4.3,1825370.5900000003
2020-08-24 18:00:00,4.4276,4.321,4.4276,4.2849,656858.1499999999
2020-08-24 18:30:00,4.3216,4.2822,4.3588,4.275,359265.4700000001
2020-08-24 19:00:00,4.281,4.3629,4.4066,4.277,341255.70000000007
2020-08-24 19:30:00,4.3607,4.4499,4.485,4.3606,434230.58
2020-08-24 20:00:00,4.449,4.5039,4.5204,4.35,593374.0499999999
2020-08-24 20:30:00,4.5036,4.6609,4.67,4.4323,1027488.7299999997
2020-08-24 21:00:00,4.6609,4.7399,4.77,4.5964,897479.1200000001
2020-08-24 21:30:00,4.74,4.7,4.74,4.6118,779781.18
2020-08-24 22:00:00,4.6983,4.6513,4.7,4.5771,487227.88000000006
2020-08-24 22:30:00,4.6526,4.6918,4.7983,4.6105,854394.3399999999
2020-08-24 23:00:00,4.6994,4.6349,4.76,4.6237,430451.7300000001
2020-08-24 23:30:00,4.6392,4.5759,4.7085,4.54,523785.95999999996
2020-08-25 00:00:00,4.5759,4.4919,4.6451,4.48,501571.0299999999
2020-08-25 00:30:00,4.4998,4.6161,4.6829,4.497,424060.23
2020-08-25 01:00:00,4.6129,4.6859,4.75,4.5747,378634.39
2020-08-25 01:30:00,4.6899,4.8665,4.88,4.68,733794.8300000001
2020-08-25 02:00:00,4.8647,4.7661,4.922,4.7391,1342671.82
2020-08-25 02:30:00,4.7671,4.714,4.8372,4.71,506085.99999999994
2020-08-25 03:00:00,4.713,4.8031,4.8283,4.6692,550881.16
2020-08-25 03:30:00,4.8022,4.8275,4.8935,4.745,722946.3
2020-08-25 04:00:00,4.8279,4.8024,4.8411,4.7361,526390.95
2020-08-25 04:30:00,4.8137,4.8544,4.8686,4.745,437542.8499999999
2020-08-25 05:00:00,4.8514,4.9297,4.9947,4.8512,1146190.9599999997
2020-08-25 05:30:00,4.931,4.8531,4.94,4.8433,679850.06
2020-08-25 06:00:00,4.8589,4.7544,4.87,4.7417,806232.4800000001
2020-08-25 06:30:00,4.7544,4.7083,4.7837,4.68,909394.5600000002
2020-08-25 07:00:00,4.7116,4.7404,4.7611,4.57,1019650.4499999998
2020-08-25 07:30:00,4.741,4.7081,4.848,4.6753,679177.3
2020-08-25 08:00:00,4.7108,4.5934,4.7456,4.57,726208.24
2020-08-25 08:30:00,4.5899,4.708,4.732,4.525,594848.83
2020-08-25 09:00:00,4.7092,4.7118,4.7537,4.6728,398138.86000000004
2020-08-25 09:30:00,4.7111,4.6887,4.7154,4.6356,317074.32999999996
2020-08-25 10:00:00,4.6868,4.769,4.7775,4.6834,291995.63
2020-08-25 10:30:00,4.7689,4.8816,4.929,4.7583,708026.65
2020-08-25 11:00:00,4.8824,4.8159,4.92,4.7838,483177.95
2020-08-25 11:30:00,4.8161,4.9248,4.98,4.7853,572345.49
2020-08-25 12:00:00,4.9301,4.707,4.95,4.65,1197276.93
2020-08-25 12:30:00,4.7066,4.785,4.8381,4.6917,731948.8399999999
2020-08-25 13:00:00,4.785,4.8966,4.9,4.775,497900.06
2020-08-25 13:30:00,4.8994,4.8292,4.9109,4.7426,685483.8300000002
2020-08-25 14:00:00,4.8276,4.7359,4.831,4.6188,1059961.8800000001
2020-08-25 14:30:00,4.7363,4.7343,4.83,4.6933,463344.13999999996
2020-08-25 15:00:00,4.7343,4.6653,4.77,4.6644,470982.04000000004
2020-08-25 15:30:00,4.6693,4.7883,4.81,4.655,616324.8200000002
2020-08-25 16:00:00,4.7895,5.1534,5.25,4.77,2889007.0300000007
2020-08-25 16:30:00,5.1552,5.1674,5.35,5.0338,1944678.66
2020-08-25 17:00:00,5.1921,5.3091,5.3855,5.1,1548858.6099999999
2020-08-25 17:30:00,5.3083,5.356,5.4234,5.2358,1132169.72
2020-08-25 18:00:00,5.365,5.2441,5.42,5.2,1145657.7300000002
2020-08-25 18:30:00,5.244,5.3174,5.35,5.175,798263.3400000001
2020-08-25 19:00:00,5.3172,5.4713,5.493,5.3095,864213.5299999997
2020-08-25 19:30:00,5.4707,5.399,5.49,5.38,469052.2799999998
2020-08-25 20:00:00,5.399,5.4998,5.5,5.3147,676566.2299999999
2020-08-25 20:30:00,5.4998,5.6611,5.6983,5.4954,1170850.2699999998
2020-08-25 21:00:00,5.6611,5.6175,5.77,5.56,1345390.6599999997
2020-08-25 21:30:00,5.6175,5.4118,5.69,5.3575,1124713.2199999997
2020-08-25 22:00:00,5.4118,5.4202,5.4693,5.26,1114881.39
2020-08-25 22:30:00,5.4194,5.3427,5.4794,5.2999,766967.79
2020-08-25 23:00:00,5.3514,5.39,5.455,5.3357,575316.3500000001
2020-08-25 23:30:00,5.3906,5.5412,5.5415,5.3659,710669.2899999999
2020-08-26 00:00:00,5.5412,5.4559,5.6,5.4173,719824.9100000001
2020-08-26 00:30:00,5.4559,5.5005,5.5338,5.3853,577032.13
2020-08-26 01:00:00,5.5014,5.6182,5.6411,5.444,691126.64
2020-08-26 01:30:00,5.6182,5.6762,5.684,5.559,710222.3600000001
2020-08-26 02:00:00,5.6762,5.525,5.685,5.4963,664560.1799999998
2020-08-26 02:30:00,5.5249,5.3664,5.5756,5.3125,815866.85
2020-08-26 03:00:00,5.3664,5.4695,5.5332,5.3622,460687.94999999995
2020-08-26 03:30:00,5.4735,5.4286,5.5,5.3805,437468.49
2020-08-26 04:00:00,5.4294,5.4958,5.52,5.4126,523040.51
2020-08-26 04:30:00,5.4948,5.4026,5.4987,5.3982,390459.04000000004
2020-08-26 05:00:00,5.4032,5.406,5.4861,5.3486,586749.1299999999
2020-08-26 05:30:00,5.3906,5.3152,5.4313,5.3,460347.49
2020-08-26 06:00:00,5.3152,5.3368,5.3799,5.2511,603106.2399999999
2020-08-26 06:30:00,5.3368,5.2503,5.3782,5.1866,777862.6499999999
2020-08-26 07:00:00,5.24,5.2535,5.309,5.1015,985455.15
2020-08-26 07:30:00,5.2535,5.3761,5.43,5.25,743850.75
2020-08-26 08:00:00,5.3751,5.3437,5.405,5.282,510322.56
2020-08-26 08:30:00,5.3437,5.4759,5.5774,5.32,933144.7600000002
2020-08-26 09:00:00,5.4759,5.5948,5.6217,5.4569,727061.1700000002
2020-08-26 09:30:00,5.5919,5.5607,5.7432,5.5187,808114.8399999999
2020-08-26 10:00:00,5.5543,5.6047,5.6131,5.4693,611934.2999999999
2020-08-26 10:30:00,5.6092,5.531,5.6256,5.5114,350154.29
